i	sum_f	sum_d	real	error_f	error_d
21860000	2	2.186	2.186	0.0850869	-4.57592e-08
21870000	2	2.187	2.187	0.0855053	-4.57375e-08
21880000	2	2.188	2.188	0.0859232	-4.57159e-08
21890000	2	2.189	2.189	0.0863408	-4.56943e-08
21900000	2	2.19	2.19	0.086758	-4.56726e-08
21910000	2	2.191	2.191	0.0871748	-4.5651e-08
21920000	2	2.192	2.192	0.0875912	-4.56295e-08
21930000	2	2.193	2.193	0.0880073	-4.56079e-08
21940000	2	2.194	2.194	0.088423	-4.55864e-08
21950000	2	2.195	2.195	0.0888383	-4.55649e-08
21960000	2	2.196	2.196	0.0892532	-4.55434e-08
21970000	2	2.197	2.197	0.0896677	-4.55219e-08
21980000	2	2.198	2.198	0.0900819	-4.55005e-08
21990000	2	2.199	2.199	0.0904957	-4.5479e-08
22000000	2	2.2	2.2	0.0909091	-4.54576e-08
22010000	2	2.201	2.201	0.0913221	-4.54362e-08
22020000	2	2.202	2.202	0.0917348	-4.54148e-08
22030000	2	2.203	2.203	0.0921471	-4.53935e-08
22040000	2	2.204	2.204	0.092559	-4.53721e-08
22050000	2	2.205	2.205	0.0929705	-4.53508e-08
22060000	2	2.206	2.206	0.0933817	-4.53295e-08
22070000	2	2.207	2.207	0.0937925	-4.53082e-08
22080000	2	2.208	2.208	0.0942029	-4.5287e-08
22090000	2	2.209	2.209	0.0946129	-4.52657e-08
22100000	2	2.21	2.21	0.0950226	-4.52445e-08
22110000	2	2.211	2.211	0.0954319	-4.52233e-08
22120000	2	2.212	2.212	0.0958409	-4.52021e-08
22130000	2	2.213	2.213	0.0962494	-4.5181e-08
22140000	2	2.214	2.214	0.0966576	-4.51598e-08
22150000	2	2.215	2.215	0.0970655	-4.51387e-08
22160000	2	2.216	2.216	0.0974729	-4.51176e-08
22170000	2	2.217	2.217	0.09788	-4.50965e-08
22180000	2	2.218	2.218	0.0982867	-4.50754e-08
22190000	2	2.219	2.219	0.0986931	-4.50544e-08
22200000	2	2.22	2.22	0.0990991	-4.50333e-08
22210000	2	2.221	2.221	0.0995047	-4.50123e-08
22220000	2	2.222	2.222	0.09991	-4.49913e-08
22230000	2	2.223	2.223	0.100315	-4.49703e-08
22240000	2	2.224	2.224	0.100719	-4.49494e-08
22250000	2	2.225	2.225	0.101124	-4.49285e-08
22260000	2	2.226	2.226	0.101527	-4.49075e-08
22270000	2	2.227	2.227	0.101931	-4.48866e-08
22280000	2	2.228	2.228	0.102334	-4.48658e-08
22290000	2	2.229	2.229	0.102737	-4.48449e-08
22300000	2	2.23	2.23	0.103139	-4.4824e-08
22310000	2	2.231	2.231	0.103541	-4.48032e-08
22320000	2	2.232	2.232	0.103943	-4.47824e-08
22330000	2	2.233	2.233	0.104344	-4.47616e-08
22340000	2	2.234	2.234	0.104745	-4.47409e-08
22350000	2	2.235	2.235	0.105145	-4.47201e-08
22360000	2	2.236	2.236	0.105546	-4.46994e-08
22370000	2	2.237	2.237	0.105945	-4.46787e-08
22380000	2	2.238	2.238	0.106345	-4.4658e-08
22390000	2	2.239	2.239	0.106744	-4.46373e-08
22400000	2	2.24	2.24	0.107143	-4.46166e-08
22410000	2	2.241	2.241	0.107541	-4.4596e-08
22420000	2	2.242	2.242	0.107939	-4.45754e-08
22430000	2	2.243	2.243	0.108337	-4.45548e-08
22440000	2	2.244	2.244	0.108734	-4.45342e-08
22450000	2	2.245	2.245	0.109131	-4.45136e-08
22460000	2	2.246	2.246	0.109528	-4.44931e-08
22470000	2	2.247	2.247	0.109924	-4.44725e-08
22480000	2	2.248	2.248	0.11032	-4.4452e-08
22490000	2	2.249	2.249	0.110716	-4.44315e-08
22500000	2	2.25	2.25	0.111111	-4.44111e-08
22510000	2	2.251	2.251	0.111506	-4.43906e-08
22520000	2	2.252	2.252	0.111901	-4.43702e-08
22530000	2	2.253	2.253	0.112295	-4.43497e-08
22540000	2	2.254	2.254	0.112689	-4.43293e-08
22550000	2	2.255	2.255	0.113082	-4.4309e-08
22560000	2	2.256	2.256	0.113475	-4.42886e-08
22570000	2	2.257	2.257	0.113868	-4.42682e-08
22580000	2	2.258	2.258	0.11426	-4.42479e-08
22590000	2	2.259	2.259	0.114653	-4.42276e-08
22600000	2	2.26	2.26	0.115044	-4.42073e-08
22610000	2	2.261	2.261	0.115436	-4.4187e-08
22620000	2	2.262	2.262	0.115827	-4.41668e-08
22630000	2	2.263	2.263	0.116217	-4.41465e-08
22640000	2	2.264	2.264	0.116608	-4.41263e-08
22650000	2	2.265	2.265	0.116998	-4.41061e-08
22660000	2	2.266	2.266	0.117387	-4.40859e-08
22670000	2	2.267	2.267	0.117777	-4.40658e-08
22680000	2	2.268	2.268	0.118166	-4.40456e-08
22690000	2	2.269	2.269	0.118554	-4.40255e-08
22700000	2	2.27	2.27	0.118943	-4.40054e-08
22710000	2	2.271	2.271	0.119331	-4.39853e-08
22720000	2	2.272	2.272	0.119718	-4.39652e-08
22730000	2	2.273	2.273	0.120106	-4.39451e-08
22740000	2	2.274	2.274	0.120493	-4.39251e-08
22750000	2	2.275	2.275	0.120879	-4.3905e-08
22760000	2	2.276	2.276	0.121265	-4.3885e-08
22770000	2	2.277	2.277	0.121651	-4.3865e-08
22780000	2	2.278	2.278	0.122037	-4.38451e-08
22790000	2	2.279	2.279	0.122422	-4.38251e-08
22800000	2	2.28	2.28	0.122807	-4.38052e-08
22810000	2	2.281	2.281	0.123192	-4.37853e-08
22820000	2	2.282	2.282	0.123576	-4.37653e-08
22830000	2	2.283	2.283	0.12396	-4.37455e-08
22840000	2	2.284	2.284	0.124343	-4.37256e-08
22850000	2	2.285	2.285	0.124726	-4.37057e-08
22860000	2	2.286	2.286	0.125109	-4.36859e-08
22870000	2	2.287	2.287	0.125492	-4.36661e-08
22880000	2	2.288	2.288	0.125874	-4.36463e-08
22890000	2	2.289	2.289	0.126256	-4.36265e-08
22900000	2	2.29	2.29	0.126638	-4.36067e-08
22910000	2	2.291	2.291	0.127019	-4.3587e-08
22920000	2	2.292	2.292	0.1274	-4.35673e-08
22930000	2	2.293	2.293	0.12778	-4.35475e-08
22940000	2	2.294	2.294	0.12816	-4.35278e-08
22950000	2	2.295	2.295	0.12854	-4.35082e-08
22960000	2	2.296	2.296	0.12892	-4.34885e-08
22970000	2	2.297	2.297	0.129299	-4.34689e-08
22980000	2	2.298	2.298	0.129678	-4.34492e-08
22990000	2	2.299	2.299	0.130057	-4.34296e-08
23000000	2	2.3	2.3	0.130435	-4.341e-08
23010000	2	2.301	2.301	0.130813	-4.33905e-08
23020000	2	2.302	2.302	0.13119	-4.33709e-08
23030000	2	2.303	2.303	0.131568	-4.33513e-08
23040000	2	2.304	2.304	0.131944	-4.33318e-08
23050000	2	2.305	2.305	0.132321	-4.33123e-08
23060000	2	2.306	2.306	0.132697	-4.32928e-08
23070000	2	2.307	2.307	0.133073	-4.32733e-08
23080000	2	2.308	2.308	0.133449	-4.32539e-08
23090000	2	2.309	2.309	0.133824	-4.32344e-08
23100000	2	2.31	2.31	0.134199	-4.3215e-08
23110000	2	2.311	2.311	0.134574	-4.31956e-08
23120000	2	2.312	2.312	0.134948	-4.31762e-08
23130000	2	2.313	2.313	0.135322	-4.31568e-08
23140000	2	2.314	2.314	0.135696	-4.31375e-08
23150000	2	2.315	2.315	0.136069	-4.31181e-08
23160000	2	2.316	2.316	0.136442	-4.30988e-08
23170000	2	2.317	2.317	0.136815	-4.30795e-08
23180000	2	2.318	2.318	0.137187	-4.30602e-08
23190000	2	2.319	2.319	0.137559	-4.3041e-08
23200000	2	2.32	2.32	0.137931	-4.30217e-08
23210000	2	2.321	2.321	0.138302	-4.30025e-08
23220000	2	2.322	2.322	0.138674	-4.29832e-08
23230000	2	2.323	2.323	0.139044	-4.2964e-08
23240000	2	2.324	2.324	0.139415	-4.29448e-08
23250000	2	2.325	2.325	0.139785	-4.29257e-08
23260000	2	2.326	2.326	0.140155	-4.29065e-08
23270000	2	2.327	2.327	0.140524	-4.28874e-08
23280000	2	2.328	2.328	0.140893	-4.28682e-08
23290000	2	2.329	2.329	0.141262	-4.28491e-08
23300000	2	2.33	2.33	0.141631	-4.283e-08
23310000	2	2.331	2.331	0.141999	-4.2811e-08
23320000	2	2.332	2.332	0.142367	-4.27919e-08
23330000	2	2.333	2.333	0.142735	-4.27728e-08
23340000	2	2.334	2.334	0.143102	-4.27538e-08
23350000	2	2.335	2.335	0.143469	-4.27348e-08
23360000	2	2.336	2.336	0.143836	-4.27158e-08
23370000	2	2.337	2.337	0.144202	-4.26968e-08
23380000	2	2.338	2.338	0.144568	-4.26779e-08
23390000	2	2.339	2.339	0.144934	-4.26589e-08
23400000	2	2.34	2.34	0.145299	-4.264e-08
23410000	2	2.341	2.341	0.145664	-4.26211e-08
23420000	2	2.342	2.342	0.146029	-4.26022e-08
23430000	2	2.343	2.343	0.146394	-4.25833e-08
23440000	2	2.344	2.344	0.146758	-4.25644e-08
23450000	2	2.345	2.345	0.147122	-4.25456e-08
23460000	2	2.346	2.346	0.147485	-4.25268e-08
23470000	2	2.347	2.347	0.147848	-4.25079e-08
23480000	2	2.348	2.348	0.148211	-4.24891e-08
23490000	2	2.349	2.349	0.148574	-4.24704e-08
23500000	2	2.35	2.35	0.148936	-4.24516e-08
23510000	2	2.351	2.351	0.149298	-4.24328e-08
23520000	2	2.352	2.352	0.14966	-4.24141e-08
23530000	2	2.353	2.353	0.150021	-4.23954e-08
23540000	2	2.354	2.354	0.150382	-4.23767e-08
23550000	2	2.355	2.355	0.150743	-4.2358e-08
23560000	2	2.356	2.356	0.151104	-4.23393e-08
23570000	2	2.357	2.357	0.151464	-4.23207e-08
23580000	2	2.358	2.358	0.151824	-4.2302e-08
23590000	2	2.359	2.359	0.152183	-4.22834e-08
23600000	2	2.36	2.36	0.152542	-4.22648e-08
23610000	2	2.361	2.361	0.152901	-4.22462e-08
23620000	2	2.362	2.362	0.15326	-4.22276e-08
23630000	2	2.363	2.363	0.153618	-4.2209e-08
23640000	2	2.364	2.364	0.153976	-4.21905e-08
23650000	2	2.365	2.365	0.154334	-4.2172e-08
23660000	2	2.366	2.366	0.154691	-4.21534e-08
23670000	2	2.367	2.367	0.155049	-4.21349e-08
23680000	2	2.368	2.368	0.155405	-4.21165e-08
23690000	2	2.369	2.369	0.155762	-4.2098e-08
23700000	2	2.37	2.37	0.156118	-4.20795e-08
23710000	2	2.371	2.371	0.156474	-4.20611e-08
23720000	2	2.372	2.372	0.15683	-4.20427e-08
23730000	2	2.373	2.373	0.157185	-4.20243e-08
23740000	2	2.374	2.374	0.15754	-4.20059e-08
23750000	2	2.375	2.375	0.157895	-4.19875e-08
23760000	2	2.376	2.376	0.158249	-4.19691e-08
23770000	2	2.377	2.377	0.158603	-4.19508e-08
23780000	2	2.378	2.378	0.158957	-4.19325e-08
23790000	2	2.379	2.379	0.159311	-4.19142e-08
23800000	2	2.38	2.38	0.159664	-4.18959e-08
23810000	2	2.381	2.381	0.160017	-4.18776e-08
23820000	2	2.382	2.382	0.160369	-4.18593e-08
23830000	2	2.383	2.383	0.160722	-4.18411e-08
23840000	2	2.384	2.384	0.161074	-4.18228e-08
23850000	2	2.385	2.385	0.161426	-4.18046e-08
23860000	2	2.386	2.386	0.161777	-4.17864e-08
23870000	2	2.387	2.387	0.162128	-4.17682e-08
23880000	2	2.388	2.388	0.162479	-4.175e-08
23890000	2	2.389	2.389	0.16283	-4.17319e-08
23900000	2	2.39	2.39	0.16318	-4.17137e-08
23910000	2	2.391	2.391	0.16353	-4.16956e-08
23920000	2	2.392	2.392	0.16388	-4.16775e-08
23930000	2	2.393	2.393	0.164229	-4.16594e-08
23940000	2	2.394	2.394	0.164578	-4.16413e-08
23950000	2	2.395	2.395	0.164927	-4.16232e-08
23960000	2	2.396	2.396	0.165275	-4.16052e-08
23970000	2	2.397	2.397	0.165624	-4.15871e-08
23980000	2	2.398	2.398	0.165972	-4.15691e-08
23990000	2	2.399	2.399	0.166319	-4.15511e-08
24000000	2	2.4	2.4	0.166667	-4.15331e-08
24010000	2	2.401	2.401	0.167014	-4.15151e-08
24020000	2	2.402	2.402	0.167361	-4.14971e-08
24030000	2	2.403	2.403	0.167707	-4.14792e-08
24040000	2	2.404	2.404	0.168053	-4.14613e-08
24050000	2	2.405	2.405	0.168399	-4.14433e-08
24060000	2	2.406	2.406	0.168745	-4.14254e-08
24070000	2	2.407	2.407	0.16909	-4.14075e-08
24080000	2	2.408	2.408	0.169435	-4.13897e-08
24090000	2	2.409	2.409	0.16978	-4.13718e-08
24100000	2	2.41	2.41	0.170124	-4.1354e-08
24110000	2	2.411	2.411	0.170469	-4.13361e-08
24120000	2	2.412	2.412	0.170813	-4.13183e-08
24130000	2	2.413	2.413	0.171156	-4.13005e-08
24140000	2	2.414	2.414	0.1715	-4.12827e-08
24150000	2	2.415	2.415	0.171843	-4.1265e-08
24160000	2	2.416	2.416	0.172185	-4.12472e-08
24170000	2	2.417	2.417	0.172528	-4.12295e-08
24180000	2	2.418	2.418	0.17287	-4.12117e-08
24190000	2	2.419	2.419	0.173212	-4.1194e-08
24200000	2	2.42	2.42	0.173554	-4.11763e-08
24210000	2	2.421	2.421	0.173895	-4.11586e-08
24220000	2	2.422	2.422	0.174236	-4.1141e-08
24230000	2	2.423	2.423	0.174577	-4.11233e-08
24240000	2	2.424	2.424	0.174917	-4.11057e-08
24250000	2	2.425	2.425	0.175258	-4.1088e-08
24260000	2	2.426	2.426	0.175598	-4.10704e-08
24270000	2	2.427	2.427	0.175937	-4.10528e-08
24280000	2	2.428	2.428	0.176277	-4.10352e-08
24290000	2	2.429	2.429	0.176616	-4.10177e-08
24300000	2	2.43	2.43	0.176955	-4.10001e-08
24310000	2	2.431	2.431	0.177293	-4.09826e-08
24320000	2	2.432	2.432	0.177632	-4.09651e-08
24330000	2	2.433	2.433	0.17797	-4.09476e-08
24340000	2	2.434	2.434	0.178307	-4.09301e-08
24350000	2	2.435	2.435	0.178645	-4.09126e-08
24360000	2	2.436	2.436	0.178982	-4.08951e-08
24370000	2	2.437	2.437	0.179319	-4.08777e-08
24380000	2	2.438	2.438	0.179655	-4.08602e-08
24390000	2	2.439	2.439	0.179992	-4.08428e-08
24400000	2	2.44	2.44	0.180328	-4.08254e-08
24410000	2	2.441	2.441	0.180664	-4.0808e-08
24420000	2	2.442	2.442	0.180999	-4.07906e-08
24430000	2	2.443	2.443	0.181334	-4.07732e-08
24440000	2	2.444	2.444	0.181669	-4.07559e-08
24450000	2	2.445	2.445	0.182004	-4.07386e-08
24460000	2	2.446	2.446	0.182339	-4.07212e-08
24470000	2	2.447	2.447	0.182673	-4.07039e-08
24480000	2	2.448	2.448	0.183007	-4.06866e-08
24490000	2	2.449	2.449	0.18334	-4.06693e-08
24500000	2	2.45	2.45	0.183673	-4.06521e-08
24510000	2	2.451	2.451	0.184007	-4.06348e-08
24520000	2	2.452	2.452	0.184339	-4.06176e-08
24530000	2	2.453	2.453	0.184672	-4.06004e-08
24540000	2	2.454	2.454	0.185004	-4.05831e-08
24550000	2	2.455	2.455	0.185336	-4.05659e-08
24560000	2	2.456	2.456	0.185668	-4.05488e-08
24570000	2	2.457	2.457	0.185999	-4.05316e-08
24580000	2	2.458	2.458	0.18633	-4.05144e-08
24590000	2	2.459	2.459	0.186661	-4.04973e-08
24600000	2	2.46	2.46	0.186992	-4.04802e-08
24610000	2	2.461	2.461	0.187322	-4.04631e-08
24620000	2	2.462	2.462	0.187652	-4.0446e-08
24630000	2	2.463	2.463	0.187982	-4.04289e-08
24640000	2	2.464	2.464	0.188312	-4.04118e-08
24650000	2	2.465	2.465	0.188641	-4.03947e-08
24660000	2	2.466	2.466	0.18897	-4.03777e-08
24670000	2	2.467	2.467	0.189299	-4.03607e-08
24680000	2	2.468	2.468	0.189627	-4.03436e-08
24690000	2	2.469	2.469	0.189955	-4.03266e-08
24700000	2	2.47	2.47	0.190283	-4.03097e-08
24710000	2	2.471	2.471	0.190611	-4.02927e-08
24720000	2	2.472	2.472	0.190939	-4.02757e-08
24730000	2	2.473	2.473	0.191266	-4.02588e-08
24740000	2	2.474	2.474	0.191593	-4.02418e-08
24750000	2	2.475	2.475	0.191919	-4.02249e-08
24760000	2	2.476	2.476	0.192246	-4.0208e-08
24770000	2	2.477	2.477	0.192572	-4.01911e-08
24780000	2	2.478	2.478	0.192897	-4.01742e-08
24790000	2	2.479	2.479	0.193223	-4.01574e-08
24800000	2	2.48	2.48	0.193548	-4.01405e-08
24810000	2	2.481	2.481	0.193873	-4.01237e-08
24820000	2	2.482	2.482	0.194198	-4.01069e-08
24830000	2	2.483	2.483	0.194523	-4.009e-08
24840000	2	2.484	2.484	0.194847	-4.00732e-08
24850000	2	2.485	2.485	0.195171	-4.00565e-08
24860000	2	2.486	2.486	0.195495	-4.00397e-08
24870000	2	2.487	2.487	0.195818	-4.00229e-08
24880000	2	2.488	2.488	0.196141	-4.00062e-08
24890000	2	2.489	2.489	0.196464	-3.99895e-08
24900000	2	2.49	2.49	0.196787	-3.99727e-08
24910000	2	2.491	2.491	0.19711	-3.9956e-08
24920000	2	2.492	2.492	0.197432	-3.99393e-08
24930000	2	2.493	2.493	0.197754	-3.99227e-08
24940000	2	2.494	2.494	0.198075	-3.9906e-08
24950000	2	2.495	2.495	0.198397	-3.98894e-08
24960000	2	2.496	2.496	0.198718	-3.98727e-08
24970000	2	2.497	2.497	0.199039	-3.98561e-08
24980000	2	2.498	2.498	0.199359	-3.98395e-08
24990000	2	2.499	2.499	0.19968	-3.98229e-08
25000000	2	2.5	2.5	0.2	-3.98063e-08
25010000	2	2.501	2.501	0.20032	-3.97897e-08
25020000	2	2.502	2.502	0.200639	-3.97732e-08
25030000	2	2.503	2.503	0.200959	-3.97566e-08
25040000	2	2.504	2.504	0.201278	-3.97401e-08
25050000	2	2.505	2.505	0.201597	-3.97236e-08
25060000	2	2.506	2.506	0.201915	-3.97071e-08
25070000	2	2.507	2.507	0.202234	-3.96906e-08
25080000	2	2.508	2.508	0.202552	-3.96741e-08
25090000	2	2.509	2.509	0.20287	-3.96576e-08
25100000	2	2.51	2.51	0.203187	-3.96412e-08
25110000	2	2.511	2.511	0.203505	-3.96247e-08
25120000	2	2.512	2.512	0.203822	-3.96083e-08
25130000	2	2.513	2.513	0.204138	-3.95919e-08
25140000	2	2.514	2.514	0.204455	-3.95755e-08
25150000	2	2.515	2.515	0.204771	-3.95591e-08
25160000	2	2.516	2.516	0.205087	-3.95428e-08
25170000	2	2.517	2.517	0.205403	-3.95264e-08
25180000	2	2.518	2.518	0.205719	-3.951e-08
25190000	2	2.519	2.519	0.206034	-3.94937e-08
25200000	2	2.52	2.52	0.206349	-3.94774e-08
25210000	2	2.521	2.521	0.206664	-3.94611e-08
25220000	2	2.522	2.522	0.206979	-3.94448e-08
25230000	2	2.523	2.523	0.207293	-3.94285e-08
25240000	2	2.524	2.524	0.207607	-3.94122e-08
25250000	2	2.525	2.525	0.207921	-3.9396e-08
25260000	2	2.526	2.526	0.208234	-3.93797e-08
25270000	2	2.527	2.527	0.208548	-3.93635e-08
25280000	2	2.528	2.528	0.208861	-3.93473e-08
25290000	2	2.529	2.529	0.209174	-3.93311e-08
25300000	2	2.53	2.53	0.209486	-3.93149e-08
25310000	2	2.531	2.531	0.209798	-3.92987e-08
25320000	2	2.532	2.532	0.210111	-3.92825e-08
25330000	2	2.533	2.533	0.210422	-3.92664e-08
25340000	2	2.534	2.534	0.210734	-3.92502e-08
25350000	2	2.535	2.535	0.211045	-3.92341e-08
25360000	2	2.536	2.536	0.211356	-3.9218e-08
25370000	2	2.537	2.537	0.211667	-3.92019e-08
25380000	2	2.538	2.538	0.211978	-3.91858e-08
25390000	2	2.539	2.539	0.212288	-3.91697e-08
25400000	2	2.54	2.54	0.212598	-3.91537e-08
25410000	2	2.541	2.541	0.212908	-3.91376e-08
25420000	2	2.542	2.542	0.213218	-3.91216e-08
25430000	2	2.543	2.543	0.213527	-3.91055e-08
25440000	2	2.544	2.544	0.213836	-3.90895e-08
25450000	2	2.545	2.545	0.214145	-3.90735e-08
25460000	2	2.546	2.546	0.214454	-3.90575e-08
25470000	2	2.547	2.547	0.214762	-3.90416e-08
25480000	2	2.548	2.548	0.215071	-3.90256e-08
25490000	2	2.549	2.549	0.215379	-3.90096e-08
25500000	2	2.55	2.55	0.215686	-3.89937e-08
25510000	2	2.551	2.551	0.215994	-3.89778e-08
25520000	2	2.552	2.552	0.216301	-3.89619e-08
25530000	2	2.553	2.553	0.216608	-3.89459e-08
25540000	2	2.554	2.554	0.216915	-3.89301e-08
25550000	2	2.555	2.555	0.217221	-3.89142e-08
25560000	2	2.556	2.556	0.217527	-3.88983e-08
25570000	2	2.557	2.557	0.217833	-3.88825e-08
25580000	2	2.558	2.558	0.218139	-3.88666e-08
25590000	2	2.559	2.559	0.218445	-3.88508e-08
25600000	2	2.56	2.56	0.21875	-3.8835e-08
25610000	2	2.561	2.561	0.219055	-3.88192e-08
25620000	2	2.562	2.562	0.21936	-3.88034e-08
25630000	2	2.563	2.563	0.219664	-3.87876e-08
25640000	2	2.564	2.564	0.219969	-3.87718e-08
25650000	2	2.565	2.565	0.220273	-3.87561e-08
25660000	2	2.566	2.566	0.220577	-3.87403e-08
25670000	2	2.567	2.567	0.22088	-3.87246e-08
25680000	2	2.568	2.568	0.221184	-3.87089e-08
25690000	2	2.569	2.569	0.221487	-3.86932e-08
25700000	2	2.57	2.57	0.22179	-3.86775e-08
25710000	2	2.571	2.571	0.222093	-3.86618e-08
25720000	2	2.572	2.572	0.222395	-3.86462e-08
25730000	2	2.573	2.573	0.222697	-3.86305e-08
25740000	2	2.574	2.574	0.222999	-3.86149e-08
25750000	2	2.575	2.575	0.223301	-3.85992e-08
25760000	2	2.576	2.576	0.223602	-3.85836e-08
25770000	2	2.577	2.577	0.223904	-3.8568e-08
25780000	2	2.578	2.578	0.224205	-3.85524e-08
25790000	2	2.579	2.579	0.224506	-3.85368e-08
25800000	2	2.58	2.58	0.224806	-3.85212e-08
25810000	2	2.581	2.581	0.225107	-3.85057e-08
25820000	2	2.582	2.582	0.225407	-3.84901e-08
25830000	2	2.583	2.583	0.225707	-3.84746e-08
25840000	2	2.584	2.584	0.226006	-3.84591e-08
25850000	2	2.585	2.585	0.226306	-3.84436e-08
25860000	2	2.586	2.586	0.226605	-3.84281e-08
25870000	2	2.587	2.587	0.226904	-3.84126e-08
25880000	2	2.588	2.588	0.227202	-3.83971e-08
25890000	2	2.589	2.589	0.227501	-3.83816e-08
25900000	2	2.59	2.59	0.227799	-3.83662e-08
25910000	2	2.591	2.591	0.228097	-3.83508e-08
25920000	2	2.592	2.592	0.228395	-3.83353e-08
25930000	2	2.593	2.593	0.228693	-3.83199e-08
25940000	2	2.594	2.594	0.22899	-3.83045e-08
25950000	2	2.595	2.595	0.229287	-3.82891e-08
25960000	2	2.596	2.596	0.229584	-3.82737e-08
25970000	2	2.597	2.597	0.229881	-3.82584e-08
25980000	2	2.598	2.598	0.230177	-3.8243e-08
25990000	2	2.599	2.599	0.230473	-3.82277e-08
26000000	2	2.6	2.6	0.230769	-3.82123e-08
26010000	2	2.601	2.601	0.231065	-3.8197e-08
26020000	2	2.602	2.602	0.23136	-3.81817e-08
26030000	2	2.603	2.603	0.231656	-3.81664e-08
26040000	2	2.604	2.604	0.231951	-3.81511e-08
26050000	2	2.605	2.605	0.232246	-3.81359e-08
26060000	2	2.606	2.606	0.23254	-3.81206e-08
26070000	2	2.607	2.607	0.232835	-3.81053e-08
26080000	2	2.608	2.608	0.233129	-3.80901e-08
26090000	2	2.609	2.609	0.233423	-3.80749e-08
26100000	2	2.61	2.61	0.233716	-3.80597e-08
26110000	2	2.611	2.611	0.23401	-3.80445e-08
26120000	2	2.612	2.612	0.234303	-3.80293e-08
26130000	2	2.613	2.613	0.234596	-3.80141e-08
26140000	2	2.614	2.614	0.234889	-3.79989e-08
26150000	2	2.615	2.615	0.235182	-3.79838e-08
26160000	2	2.616	2.616	0.235474	-3.79686e-08
26170000	2	2.617	2.617	0.235766	-3.79535e-08
26180000	2	2.618	2.618	0.236058	-3.79384e-08
26190000	2	2.619	2.619	0.23635	-3.79233e-08
26200000	2	2.62	2.62	0.236641	-3.79082e-08
26210000	2	2.621	2.621	0.236932	-3.78931e-08
26220000	2	2.622	2.622	0.237223	-3.7878e-08
26230000	2	2.623	2.623	0.237514	-3.78629e-08
26240000	2	2.624	2.624	0.237805	-3.78479e-08
26250000	2	2.625	2.625	0.238095	-3.78328e-08
26260000	2	2.626	2.626	0.238385	-3.78178e-08
26270000	2	2.627	2.627	0.238675	-3.78028e-08
26280000	2	2.628	2.628	0.238965	-3.77878e-08
26290000	2	2.629	2.629	0.239254	-3.77728e-08
26300000	2	2.63	2.63	0.239544	-3.77578e-08
26310000	2	2.631	2.631	0.239833	-3.77428e-08
26320000	2	2.632	2.632	0.240122	-3.77279e-08
26330000	2	2.633	2.633	0.24041	-3.77129e-08
26340000	2	2.634	2.634	0.240699	-3.7698e-08
26350000	2	2.635	2.635	0.240987	-3.7683e-08
26360000	2	2.636	2.636	0.241275	-3.76681e-08
26370000	2	2.637	2.637	0.241562	-3.76532e-08
26380000	2	2.638	2.638	0.24185	-3.76383e-08
26390000	2	2.639	2.639	0.242137	-3.76234e-08
26400000	2	2.64	2.64	0.242424	-3.76086e-08
26410000	2	2.641	2.641	0.242711	-3.75937e-08
26420000	2	2.642	2.642	0.242998	-3.75789e-08
26430000	2	2.643	2.643	0.243284	-3.7564e-08
26440000	2	2.644	2.644	0.24357	-3.75492e-08
26450000	2	2.645	2.645	0.243856	-3.75344e-08
26460000	2	2.646	2.646	0.244142	-3.75196e-08
26470000	2	2.647	2.647	0.244428	-3.75048e-08
26480000	2	2.648	2.648	0.244713	-3.749e-08
26490000	2	2.649	2.649	0.244998	-3.74752e-08
26500000	2	2.65	2.65	0.245283	-3.74605e-08
26510000	2	2.651	2.651	0.245568	-3.74457e-08
26520000	2	2.652	2.652	0.245852	-3.7431e-08
26530000	2	2.653	2.653	0.246136	-3.74163e-08
26540000	2	2.654	2.654	0.24642	-3.74016e-08
26550000	2	2.655	2.655	0.246704	-3.73868e-08
26560000	2	2.656	2.656	0.246988	-3.73722e-08
26570000	2	2.657	2.657	0.247271	-3.73575e-08
26580000	2	2.658	2.658	0.247555	-3.73428e-08
26590000	2	2.659	2.659	0.247838	-3.73281e-08
26600000	2	2.66	2.66	0.24812	-3.73135e-08
26610000	2	2.661	2.661	0.248403	-3.72989e-08
26620000	2	2.662	2.662	0.248685	-3.72842e-08
26630000	2	2.663	2.663	0.248967	-3.72696e-08
26640000	2	2.664	2.664	0.249249	-3.7255e-08
26650000	2	2.665	2.665	0.249531	-3.72404e-08
26660000	2	2.666	2.666	0.249812	-3.72258e-08
26670000	2	2.667	2.667	0.250094	-3.72113e-08
26680000	2	2.668	2.668	0.250375	-3.71967e-08
26690000	2	2.669	2.669	0.250656	-3.71822e-08
26700000	2	2.67	2.67	0.250936	-3.71676e-08
26710000	2	2.671	2.671	0.251217	-3.71531e-08
26720000	2	2.672	2.672	0.251497	-3.71386e-08
26730000	2	2.673	2.673	0.251777	-3.71241e-08
26740000	2	2.674	2.674	0.252057	-3.71096e-08
26750000	2	2.675	2.675	0.252336	-3.70951e-08
26760000	2	2.676	2.676	0.252616	-3.70806e-08
26770000	2	2.677	2.677	0.252895	-3.70661e-08
26780000	2	2.678	2.678	0.253174	-3.70517e-08
26790000	2	2.679	2.679	0.253453	-3.70373e-08
26800000	2	2.68	2.68	0.253731	-3.70228e-08
26810000	2	2.681	2.681	0.25401	-3.70084e-08
26820000	2	2.682	2.682	0.254288	-3.6994e-08
26830000	2	2.683	2.683	0.254566	-3.69796e-08
